Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,64,"Footwear, gaiters and the like; parts of such articles",1,No Quantity,,,,,,,20404470416,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,64,"Footwear, gaiters and the like; parts of such articles",1,No Quantity,,,,,,,20502444876,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,64,"Footwear, gaiters and the like; parts of such articles",1,No Quantity,,,,,,,18245269911,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,64,"Footwear, gaiters and the like; parts of such articles",1,No Quantity,,,,,,,21928568071,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,64,"Footwear, gaiters and the like; parts of such articles",1,No Quantity,,,,,,,23651479188,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,,,,,1712860500,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,,,,,1708431399,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,,,,,1431565670,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,,,,,1764386195,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,,,,,2104809229,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,66,"Umbrella, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof",1,No Quantity,,,,,,,455636785,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,66,"Umbrella, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof",1,No Quantity,,,,,,,476382306,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,66,"Umbrella, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof",1,No Quantity,,,,,,,409928170,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,66,"Umbrella, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof",1,No Quantity,,,,,,,511684255,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,66,"Umbrella, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof",1,No Quantity,,,,,,,533044668,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,1,No Quantity,,,,,,,1577535956,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,1,No Quantity,,,,,,,1540811180,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,1,No Quantity,,,,,,,1326942142,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,1,No Quantity,,,,,,,1615830688,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,1,No Quantity,,,,,,,1910620209,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1,No Quantity,,,,,,,7081668431,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1,No Quantity,,,,,,,6290594929,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1,No Quantity,,,,,,,4504548965,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1,No Quantity,,,,,,,5062562249,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1,No Quantity,,,,,,,5503277341,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,69,Ceramic products,1,No Quantity,,,,,,,5934192609,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,69,Ceramic products,1,No Quantity,,,,,,,5417766730,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,69,Ceramic products,1,No Quantity,,,,,,,3962698379,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,69,Ceramic products,1,No Quantity,,,,,,,5059830440,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,69,Ceramic products,1,No Quantity,,,,,,,5653016899,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,70,Glass and glassware,1,No Quantity,,,,,,,6241729197,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,70,Glass and glassware,1,No Quantity,,,,,,,5970370063,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,70,Glass and glassware,1,No Quantity,,,,,,,4641641824,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,70,Glass and glassware,1,No Quantity,,,,,,,5737944824,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,70,Glass and glassware,1,No Quantity,,,,,,,6106289900,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals cladwith precious metal, and articles thereof; imitation jewellery; coin",1,No Quantity,,,,,,,47582535943,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals cladwith precious metal, and articles thereof; imitation jewellery; coin",1,No Quantity,,,,,,,48673086226,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals cladwith precious metal, and articles thereof; imitation jewellery; coin",1,No Quantity,,,,,,,37191801182,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals cladwith precious metal, and articles thereof; imitation jewellery; coin",1,No Quantity,,,,,,,52859464440,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals cladwith precious metal, and articles thereof; imitation jewellery; coin",1,No Quantity,,,,,,,67032352933,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,,,,,,,27078828663,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,,,,,,,33608975507,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,,,,,,,13052701981,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,,,,,,,22516681146,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,72,Iron and steel,1,No Quantity,,,,,,,29666949112,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,73,Articles of iron or steel,1,No Quantity,,,,,,,33716363770,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,73,Articles of iron or steel,1,No Quantity,,,,,,,40156844301,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,73,Articles of iron or steel,1,No Quantity,,,,,,,25569371251,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,73,Articles of iron or steel,1,No Quantity,,,,,,,28272508137,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,73,Articles of iron or steel,1,No Quantity,,,,,,,33880171786,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,13242154966,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,11832499859,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,6406773096,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,8943270430,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,74,Copper and articles thereof,1,No Quantity,,,,,,,11550837557,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,75,Nickel and articles thereof,1,No Quantity,,,,,,,5190227648,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,75,Nickel and articles thereof,1,No Quantity,,,,,,,3786680692,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,75,Nickel and articles thereof,1,No Quantity,,,,,,,1892083967,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,75,Nickel and articles thereof,1,No Quantity,,,,,,,3263445158,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,75,Nickel and articles thereof,1,No Quantity,,,,,,,4058189030,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,76,Aluminum and articles thereof,1,No Quantity,,,,,,,18577934993,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,76,Aluminum and articles thereof,1,No Quantity,,,,,,,17999350596,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,76,Aluminum and articles thereof,1,No Quantity,,,,,,,12003361434,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,76,Aluminum and articles thereof,1,No Quantity,,,,,,,14721255342,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,76,Aluminum and articles thereof,1,No Quantity,,,,,,,16206444810,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,78,Lead and articles thereof,1,No Quantity,,,,,,,649812835,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,78,Lead and articles thereof,1,No Quantity,,,,,,,752098687,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,78,Lead and articles thereof,1,No Quantity,,,,,,,465844030,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,78,Lead and articles thereof,1,No Quantity,,,,,,,637312142,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,78,Lead and articles thereof,1,No Quantity,,,,,,,787942476,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,79,Zinc and articles thereof,1,No Quantity,,,,,,,2849740786,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,79,Zinc and articles thereof,1,No Quantity,,,,,,,1844178911,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,79,Zinc and articles thereof,1,No Quantity,,,,,,,1320236470,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,79,Zinc and articles thereof,1,No Quantity,,,,,,,1713806664,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,79,Zinc and articles thereof,1,No Quantity,,,,,,,1977401193,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,80,Tin and articles thereof,1,No Quantity,,,,,,,637867850,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,80,Tin and articles thereof,1,No Quantity,,,,,,,828334625,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,80,Tin and articles thereof,1,No Quantity,,,,,,,543234710,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,80,Tin and articles thereof,1,No Quantity,,,,,,,818376809,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,80,Tin and articles thereof,1,No Quantity,,,,,,,1031607595,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,81,Other base metals; cermets; articles thereof,1,No Quantity,,,,,,,2448929415,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,81,Other base metals; cermets; articles thereof,1,No Quantity,,,,,,,2929718136,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,81,Other base metals; cermets; articles thereof,1,No Quantity,,,,,,,1557789424,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,81,Other base metals; cermets; articles thereof,1,No Quantity,,,,,,,2278277820,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,81,Other base metals; cermets; articles thereof,1,No Quantity,,,,,,,2739841877,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1,No Quantity,,,,,,,7280936151,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1,No Quantity,,,,,,,7191923612,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1,No Quantity,,,,,,,5509227270,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1,No Quantity,,,,,,,7097240560,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1,No Quantity,,,,,,,8021453222,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,83,Miscellaneous articles of base metal,1,No Quantity,,,,,,,9205696577,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,83,Miscellaneous articles of base metal,1,No Quantity,,,,,,,8552503776,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,83,Miscellaneous articles of base metal,1,No Quantity,,,,,,,6581301438,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,83,Miscellaneous articles of base metal,1,No Quantity,,,,,,,8244955406,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,83,Miscellaneous articles of base metal,1,No Quantity,,,,,,,9121224352,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,2.56323E+11,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,2.55213E+11,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,2.07524E+11,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,2.55407E+11,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,,,,,2.94379E+11,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1,No Quantity,,,,,,,2.536E+11,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1,No Quantity,,,,,,,2.56521E+11,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1,No Quantity,,,,,,,2.17771E+11,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1,No Quantity,,,,,,,2.62957E+11,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1,No Quantity,,,,,,,2.83319E+11,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,86,"Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",1,No Quantity,,,,,,,1753092909,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,86,"Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",1,No Quantity,,,,,,,1917906021,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,86,"Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",1,No Quantity,,,,,,,1328715257,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,86,"Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",1,No Quantity,,,,,,,1499382077,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,86,"Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",1,No Quantity,,,,,,,1965813341,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",1,No Quantity,,,,,,,2.18154E+11,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",1,No Quantity,,,,,,,1.98655E+11,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",1,No Quantity,,,,,,,1.33355E+11,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",1,No Quantity,,,,,,,1.85982E+11,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",1,No Quantity,,,,,,,2.06183E+11,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,88,"Aircraft, spacecraft, and parts thereof",1,No Quantity,,,,,,,21990599755,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,88,"Aircraft, spacecraft, and parts thereof",1,No Quantity,,,,,,,21689117216,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,88,"Aircraft, spacecraft, and parts thereof",1,No Quantity,,,,,,,18465618189,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,88,"Aircraft, spacecraft, and parts thereof",1,No Quantity,,,,,,,18911013425,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,88,"Aircraft, spacecraft, and parts thereof",1,No Quantity,,,,,,,21633821905,,,0
H3,2007,2007,2007,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,89,"Ships, boats and floating structures",1,No Quantity,,,,,,,1967097264,,,0
H3,2008,2008,2008,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,89,"Ships, boats and floating structures",1,No Quantity,,,,,,,1725441412,,,0
H3,2009,2009,2009,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,89,"Ships, boats and floating structures",1,No Quantity,,,,,,,1291969995,,,0
H3,2010,2010,2010,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,89,"Ships, boats and floating structures",1,No Quantity,,,,,,,1636168737,,,0
H3,2011,2011,2011,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,89,"Ships, boats and floating structures",1,No Quantity,,,,,,,1211985798,,,0
